City,AQI,PM2.5,PM10,NO2,CO,SO2,O3,Temperature (°C),Humidity (%),Wind Speed (km/h),Rainfall (mm),Pressure (hPa),Vehicle Count,Industrial Activity Index,Health Impact Score
Bhopal,246,74.0579926880514,21.7166298511849,30.2759022013422,4.46325079648319,34.0039439644521,56.4638143552677,36.177853172224,30.1386423024786,2.20675189280455,34.9565655063852,1001.84378592416,185162,5.33483823423568,10
Meerut,126,203.747060719391,76.3205579966437,44.0991033786109,3.10047070098318,36.5994855556182,51.1809683269842,16.2111762864425,90.0457772848937,10.717397902228,295.940901731552,968.037543976366,247884,3.05269644644248,10
Vadodara,227,201.084631583562,177.201197542069,17.7286852591073,4.33178355358434,22.0643063031055,77.5581302634354,23.9698388392396,71.7473357563283,4.21051615316124,183.016144499942,1034.69162849326,95504,4.6935474662268,10
Jaipur,326,63.7600743081151,166.562463394944,51.6923085500467,0.452456798363526,37.4577520784123,20.6214274833393,37.7294875704107,26.0542354623286,4.4609554900685,260.562583075898,954.094005870635,56721,8.51004478728599,10
Bhopal,68,12.6549288476621,193.22222007762,37.49386913366,9.64440223098058,5.39633009490094,98.962420949568,29.5309430314114,71.4966587275242,4.48740114711818,262.829963680825,1025.42660332921,40838,7.94734769762694,10
Nagpur,262,51.6015636167216,197.773673513905,29.4835910194015,7.01905295741191,2.73408964180847,69.2132884235285,29.5466469687842,31.6135333503738,17.239426293821,275.753006918808,1002.98186088408,196278,0.782451996696555,10
Chennai,378,20.0728357312394,130.272356983514,30.3499711056196,8.93403812558327,24.0233412371009,50.067783201008,22.0034081423856,61.8789748577286,5.03096342548197,137.954583329413,1016.10405349348,403608,1.32588105092792,10
Ahmedabad,300,15.5060341325019,273.936490062879,78.9055110634296,9.32684474602863,37.2546242266513,8.67567285534787,44.1985425311051,45.811905357326,6.4069226953047,62.4746259618132,984.629255468423,77253,2.42623819489146,10
Bhopal,218,249.992912809428,211.827118919391,72.9048964498538,5.96804887712587,36.1000494523435,54.6136409559852,27.0411578522197,98.3065233867162,4.5528816535848,213.295208537595,1026.36795124058,336444,1.7372638680459,10
Jaipur,289,164.758844331031,174.023400519069,22.2696599099929,3.06685546458829,40.0052059450992,40.7900685578152,15.2821830378074,64.4291348710223,1.83740814845717,51.2600210387111,965.098360285129,83030,6.06123404264636,10
Pune,105,114.51247838276,171.904764821696,60.4606167544992,0.984206291653799,37.4593997968558,22.9889294014232,28.0826380397612,86.0496646447464,11.6302097006121,173.418319852788,987.243111288085,496097,4.58920438354659,10
Thane,117,12.0756541359279,140.401593838592,64.0475460640615,3.88101350253162,5.58788996705951,88.9664092447004,37.2580960898105,93.080365225716,8.99686273043591,64.7484750219987,955.414564749022,372623,6.08237215652981,10
Meerut,184,206.597869944824,86.0884972828441,72.6282183961057,5.19844683132985,24.2741985962349,96.3209877276087,38.6437659008111,49.1763795183397,11.2166194061735,60.295724444714,1036.61635525893,461113,1.14400224926642,10
Thane,369,170.931122819269,161.97394327096,60.2198604844867,1.46180544773538,24.4474946873495,53.6938543915048,10.8619520252069,76.9642682978155,10.5431898467986,163.451715712203,992.567144243979,123807,4.22470305569743,10
Chennai,348,249.450153731484,243.978721281508,22.0362172409203,0.865545616438156,40.8730279051517,65.5783076820327,41.5750133451821,51.0431792047871,3.53266349281822,122.155257749188,1029.95472686172,337561,7.53972605305151,10
Varanasi,249,51.3291916437921,287.156610610505,22.2443759535488,7.51299375913234,46.7107568450079,9.61047789846417,13.1212285884875,42.6105362769419,5.78762124167177,187.566880996182,987.233896516504,275079,7.70977956084713,10
Ahmedabad,451,222.784397959342,289.649812376013,76.9340763527538,2.42451030024745,6.78646471297302,74.9161345637446,11.6039765243737,72.0083743161507,13.9359610509682,211.176401668888,999.041598225786,213734,4.07100109796758,10
Surat,448,242.487315662704,97.5083313280078,73.0456943777578,8.25898502987964,27.9492882575798,62.8589770065436,28.1346024496725,45.4974451575735,14.3391936928769,279.345852527842,977.405936243837,349265,4.09370864747587,10
Patna,129,85.6811343254552,157.982025107444,14.6451611870524,1.8445346890784,16.0550303717188,55.095089792054,17.2777150277587,65.344922542284,17.9807026977428,103.255023367865,1036.18850394073,455397,4.02534710351243,10
Varanasi,290,81.3414305396852,211.620441577644,14.2613556425443,1.82769848523683,6.1710214986656,48.7583620077513,22.0516982013343,55.0455984722391,2.64919440383728,64.1070787722391,1029.84317332153,454832,6.0799818480481,10
Agra,343,34.7422669005093,218.879201762164,8.19264194783915,8.24785616482971,33.0906670855999,86.8908592257654,24.1986510791755,59.4839574592108,11.5354467275069,146.691975293827,986.049846373259,232389,4.44054913188697,10
Patna,378,242.026247818029,100.25700882553,28.9599991418307,4.38497657872548,42.8632731985322,99.8653531776478,11.7617201638976,85.1778382968489,17.9727842041356,1.36986492365221,1034.5776610756,471266,9.26430960417773,10
Indore,236,162.071257874743,51.2776121403352,10.9715638358015,5.73205967555005,28.4422219485497,56.1727745850051,13.7175088898598,89.518374324995,11.3486056218508,135.729471242462,992.068535812497,60352,0.683253203681508,10
Mumbai,252,94.2514439860489,155.591016330186,9.79098983155148,5.54342865670577,15.8356681843844,14.4629442717204,21.3088176131791,77.3390433762874,5.38191883239787,170.433443740497,979.347993859264,185186,7.60871986232657,10
Varanasi,358,173.235460457365,36.4638402545639,37.4758085194573,1.56187715073321,11.470734341938,84.842057039384,39.253288872533,80.8528961579182,19.5610264987222,280.023847402,970.806870783892,196458,6.07131238169146,10
Nagpur,52,68.7543763915051,212.86173662936,28.591063141021,5.63749774419416,43.6786156964146,88.7250200859724,18.8301919552358,74.0808220220144,10.4905003609986,19.6287107506393,968.747231908429,241818,8.71575972143309,10
Rajkot,462,239.929687837238,162.1800359428,46.821405579221,0.465141807376988,30.2574407342311,98.6519631274266,26.6060965474382,21.4518821048187,12.1506569762634,60.6509559371549,971.683605169367,220563,2.90588890979972,10
Patna,389,173.304731046234,198.245675714277,26.209372062633,5.35136039645096,6.9428945396501,96.7021933707286,33.4045887284521,57.2045287658472,4.45113796964265,286.419060650277,985.04533419891,36131,5.8993244529122,10
Jaipur,367,12.1579368857047,46.1004930286846,5.77375022219864,6.29683710571352,20.077606805011,78.3153612428285,34.5747143721678,94.6715034173414,12.5370557101389,89.7002790117543,1047.39230375861,53548,5.2300268258266,10
Meerut,195,119.78527759796,154.09526638589,26.9625170257975,5.54713041367206,2.15563329740178,61.2838599585184,11.6742345286941,46.948460238069,12.21211585445,104.836249653898,1009.18292439281,353864,3.23824660429223,10
Surat,123,235.103557595495,146.433059706866,58.523253358562,4.98632717393851,20.8885395756019,86.1093954313778,20.6000895249526,75.2903079282391,9.33142267921752,77.3288788382006,1005.50830062252,182061,5.25352168640591,10
Nashik,240,57.8505365072092,161.083799188001,48.177218574585,3.71257199936213,34.7532811125166,53.3154482827692,14.2082735162699,50.292676583767,5.41525763616274,271.530182821574,956.691548711004,180297,2.75909094202877,10
Hyderabad,201,155.549403081742,33.2972270552874,25.657090526675,6.48620458949812,2.81816019838797,21.3821422422539,33.8248649452287,57.3292982270679,3.91908000509271,198.670601093453,1004.7671234243,185417,9.68954222101287,10
Nashik,416,121.399984366988,235.899411105391,64.3417543406092,5.36025384961469,5.43455251323677,85.7929727711878,19.6466077732571,43.4167661507148,16.4008080892159,250.616709729679,983.040760511458,18004,9.10897456139432,10
Varanasi,54,53.5404175745244,199.54253088703,39.4308941674995,4.75241569062369,12.0475938803856,51.1757550495659,42.0690843334945,92.6072907457933,1.96046464831079,125.65945618617,1024.53798360211,422480,9.72345200963835,10
Agra,224,163.893739627528,43.7319702265732,31.8170621345356,2.9085373813643,16.4477666282728,69.2061945569463,35.3158643703563,92.6941677125429,14.6147284860264,286.69657027855,978.193377758789,368166,8.96891017566004,10
Agra,453,232.199354379893,162.2500292949,44.3767288196142,8.80413272852528,48.279047789693,15.6029508580998,28.6202396977766,60.4504720294827,12.5582962078072,235.088717603433,969.223086709651,409024,2.43086324936419,10
Nashik,425,177.717057057552,89.7798872512923,34.3031312042851,9.0091828768746,8.66002518479887,8.9648761503501,17.3325795868642,28.0802737728142,4.47204338328396,82.6992815147685,1039.29463516455,277829,6.69258543384028,10
Agra,330,164.732139643043,182.845214071691,48.8660755036554,7.80738079548299,34.3063158362402,77.1072574667813,35.614385396431,91.4221063498789,7.06024084836561,296.435670938725,1035.50801444954,193061,7.45029430006919,10
Thane,458,24.7793907840415,171.689377281479,65.7214720567055,5.71952959801226,31.1904858105222,59.2053974761522,18.1666672193476,44.2636676769768,13.9293251423434,119.459950891174,991.364891361909,276195,5.68812091798422,10
Ahmedabad,216,90.076510489504,39.7798629837892,58.9047826630029,8.99337333203165,44.2903046189768,68.2925917503783,14.8734016236511,35.3692262740772,12.2865899959083,54.439535657246,1012.58775394974,402393,6.16612010693969,10
Mumbai,130,146.953342365625,65.4885029987336,59.8928765259758,5.91816154803563,34.8725579505789,65.4202054630338,28.9217707462852,46.3028464382621,5.69714905441862,274.667864219934,1048.78713355846,380507,1.29479653266813,10
Vadodara,129,224.808021956273,142.244439555271,48.4954989226956,5.7604738208271,21.5549432210841,52.8157145763923,11.8205957942537,60.0129541391594,3.58260871767358,59.4989138751552,957.643514577471,265348,6.22602949540094,10
Surat,94,83.8623710251426,28.6627421317472,21.3248344256828,9.11395261790813,19.4843490525793,10.4700831537341,19.5111492328845,41.3317618351015,2.2669876147494,210.038307732309,971.829802630237,19459,7.24196268857029,10
Indore,96,22.0676618915,103.666578283161,67.2848356563268,4.96517628321957,29.5058699973469,75.0965912712876,35.6448860580782,38.7999771207755,18.5339935805929,203.323617688508,1047.2362470972,402362,0.44495864558586,10
Rajkot,264,90.8218021619013,231.206751081751,58.8616716279314,3.97581301962956,35.86829547932,56.0092951930052,29.5755567376089,82.4615554687437,8.6258478511106,262.0000357083,996.471379037284,388002,8.41252848373238,10
Chennai,325,102.560491260531,261.342668587513,45.4803483033021,4.78756463843446,39.9578006908947,86.8206551975961,38.6037153944136,39.6932897554142,9.70674578030915,58.0897647837167,1042.24259472671,470153,9.08736034776141,10
Indore,274,134.860945136401,23.2324266530281,17.9913617058091,2.65475906573763,17.0738440249916,29.4419095282652,14.6103879095167,22.7098761425582,9.59369551460007,58.4932557364395,1001.73876738604,343588,2.62676317375687,10
Bangalore,331,94.7214516549818,274.165150270482,30.6252704243803,1.68882432185354,14.4183772004227,31.222380404364,44.2876352042107,85.183352949645,13.1705965334578,196.227777086187,1001.46982348282,34549,8.39854477581426,10
Mumbai,335,189.585034401276,126.171536670662,29.9822374697467,8.87907834433599,9.89162328613334,63.059671790682,37.6016003057041,27.1931752381865,15.1456321358034,165.070908271926,1036.66919003682,389178,0.36442905050613,10
Vadodara,382,59.4392033299766,73.7224671085572,47.1044463974939,6.10973075744642,15.6622813652172,36.1560674174176,18.2176277383649,41.1889869298373,8.52164501473964,126.064766365455,1027.28213559551,311189,1.40827380554947,10
Ludhiana,160,185.548537975416,55.1557712467606,5.91555732674736,0.102981372119199,36.8703931716873,83.0474126233875,41.3923295852037,63.4165624300564,8.98990945537439,295.212733911311,1017.10144605613,402996,0.6103712091673,10
Ludhiana,297,98.4597622352999,52.128838018446,76.4972867361625,9.33936220287242,15.2026190142216,66.8932289401117,28.465516204468,80.0362845528044,19.7773452598251,21.0132141847659,961.279910417691,69318,2.6119592934046,10
Nagpur,462,124.770521074402,63.2339348931599,5.09218137283189,7.76904819824666,24.8562550195257,83.0767116217498,28.3564870455169,26.7858136397589,7.8860924241377,265.546030363857,1042.12637792983,434641,8.54862461812279,10
Rajkot,421,134.194598566715,92.575472827259,11.5751810328321,8.8412114926313,9.90651054840986,50.8798578627596,34.206579751992,48.6605726242459,11.5651197921848,158.019718063286,1004.59776005756,66539,7.19597228862253,10
Bhopal,357,220.215468089229,289.576358497159,15.1733978288453,1.68127060425927,40.8132350801617,56.3030486736621,41.3301562436309,84.5953967411824,12.7579271326308,295.488431725647,1041.42914064289,237867,5.86615680100211,10
Varanasi,246,168.891838749852,164.60959797885,31.1545146261818,1.5334857299425,23.3387507840235,5.71798243121023,10.1047271778367,92.1553571510812,3.59231896124718,168.128571336271,1009.11187636958,35028,3.05068115534258,10
Surat,355,32.2936858623856,269.53218773935,65.1286205281485,4.15832516062986,2.50942403420032,11.195861546048,37.5710379006248,92.9385722852442,3.77049210182213,123.833893721174,991.51505743519,143975,5.89978823778249,10
Lucknow,204,133.066721002404,271.080609951589,34.4171922911617,5.2946822499253,40.2600945061655,75.1302503231041,16.8977936144879,63.9224951134837,14.1112491317637,286.344530828473,1046.43445479493,368662,4.56249671038801,10
Kolkata,217,32.8241410784519,265.130107339086,65.2501869684178,4.04673495910524,26.1489972555528,27.0683468625275,34.8530498236352,70.1956591551235,6.4053436589514,235.664666182053,1003.12895647028,16093,1.10562917046529,10
Kolkata,222,63.4738526484136,270.918418366011,78.9211033407452,4.23801816137382,38.102415807134,92.01806135528,29.3702746669028,83.7287577829646,18.8833519373984,143.856329261659,1017.26427967053,364298,2.45907120024364,10
Srinagar,56,33.0438177428446,184.612335680626,66.6993219762215,9.0412853485632,38.4829907914169,7.54883053911679,16.1261597818616,70.1055561576064,8.22702163134887,140.374270846911,983.375454293072,21453,4.14519157726228,10
Bangalore,245,120.925740866649,296.91099265306,30.5594150565142,7.14915059647543,9.30349787024465,31.4659191456281,11.4481878324582,45.0445196211265,16.5602300621477,131.820478466408,1034.9478944759,468865,0.855502121348649,10
Nagpur,151,155.325418000065,77.5094920659257,52.0764405104906,6.51839076240196,47.6144467593296,14.923840407123,35.0966463215078,90.5532298091809,5.09311518425655,120.719941428595,1012.51648494654,481118,0.407232081585096,10
Ludhiana,385,94.1443596810082,137.172694976852,12.4796966378294,4.2699220989175,12.2041235890709,16.3922094827334,12.283517467959,61.8973376293231,15.6953620468843,161.442801190412,1029.13509677687,482467,2.79532269990546,10
Agra,224,146.75580074494,115.924891812598,64.5018760799471,4.45886010397317,11.1093685170395,79.7024355098915,19.484034220735,86.1463486868958,3.52308750379105,142.737318464065,1028.23323289566,19111,4.36173379902245,10
Ahmedabad,411,248.315553843477,248.193912712051,33.4320100048102,1.4008049333917,5.06479106154482,36.1550115670267,44.9864327360184,88.7546343127783,4.47570193103437,175.134456475102,960.277050767543,329714,6.27931642729427,10
Agra,226,198.089200318388,270.18709359215,6.35893176797153,3.07546774446782,19.9517689969724,57.7080191334033,28.2437544456053,82.3290779906282,10.2033355537942,94.4867908620635,980.88105662149,17808,0.302685901337988,10
Ludhiana,143,117.743563921948,126.535258308986,54.0345722971801,5.02745829477758,24.1962746213126,98.1247083738259,23.0890216351042,52.185029049958,14.6707894793197,131.004739171703,1015.37997545368,98127,6.50567927443796,10
Srinagar,378,112.754569524445,35.8767313266094,62.3955192747615,1.83233574428807,46.500244182952,9.0951064022813,35.7387393016117,20.0310886794376,11.551827781991,193.154737477809,1000.46916771377,321766,6.63612325032668,10
Nagpur,327,126.024746459633,176.853754362062,42.2703588614537,5.76299317606441,11.8323995011204,53.4554403872486,31.5099509830281,83.0201903590499,9.840544457179,20.5224544519664,988.039350544019,112845,1.01484644386439,10
Bhopal,420,157.477638974351,229.605537998464,70.3619154337867,3.87537922119457,43.6137044031331,59.3040751010235,43.4936479596622,91.7537218891168,11.0915783835683,142.581285401802,1048.02878333337,41644,9.43644502656183,10
Vadodara,128,203.959879322306,71.5654037340027,53.077413061984,6.05748042988855,47.5799901424052,59.0338571042071,15.8500375537409,31.8097993808731,14.4560941972041,55.0156648187947,1032.61717354089,264801,3.38506072495879,10
Delhi,130,22.7001310029289,135.832531674312,40.4685630264936,6.52246341095073,25.5778231816714,83.6466130503908,43.1891466089244,56.6369072082907,7.20671819864305,75.4390559947896,969.802551741079,137405,9.20591376350967,10
Varanasi,477,216.402183458426,205.555697584601,35.6288321297225,7.52042972300767,33.0464215893037,38.6063023114173,32.2105304488857,40.545521401651,4.97555401045436,152.365763189813,961.189427221346,58990,9.2368941168574,10
Pune,455,167.080833247022,167.124729857866,79.0228296117965,5.94577208674822,30.9565173549594,61.1201436005683,26.8124656445424,54.9983767540661,4.77716698402418,71.2582576163516,989.498230968058,55786,2.33667976793397,10
Rajkot,262,79.0868019933836,123.804101559581,29.8871734530981,2.78138321356423,47.488758097996,32.1993506450497,34.6175747737404,65.6327161202303,17.0767088593229,190.109001804473,963.304500153664,329673,3.25860800359287,10
Jaipur,377,214.707904676193,140.133630347157,76.0504486652872,6.85213999720685,9.54829638069577,24.3284565852419,22.6070283022332,50.2170346721209,7.8925029520941,284.620374151432,1046.16893666273,254884,1.25980787733676,10
Meerut,391,134.4558022371,240.969793781292,73.6893006691463,4.46924657948261,42.6611307632945,22.9340295389052,23.1148690175326,64.3111769454314,3.18329435612144,282.195180611857,999.025933979798,48973,1.47443243692447,10
Ludhiana,62,194.517999502777,144.141890957143,14.2045319630105,8.63504701429624,18.7855194424523,92.6826465128851,44.4928388391515,63.8057687068747,13.7633413218057,90.9930741822977,956.858549043841,173247,5.35594102755518,10
Delhi,341,128.291687316112,260.090884529747,66.3985414883742,2.23560493273542,14.0552228076002,21.6365557854652,36.8261315639553,51.8589842022153,13.6849337937934,95.8557578513327,1005.78104846652,469915,2.86153432843012,10
Bhopal,205,106.543625019859,118.550449035123,43.4749276401483,5.38598309137589,36.821441938157,60.8578482167358,30.0356195638766,45.7970489308403,13.9444687488368,24.3410142256871,1027.34734086424,249921,8.94837797496999,10
Patna,94,48.4732776071137,27.6281257937568,11.2176858545541,4.80558483226943,14.7863231686647,94.9939947259575,12.2782939966231,87.6836185178903,15.4228546178321,169.632474812178,1033.04572677313,340868,6.35250956357195,10
Srinagar,289,80.423254666649,126.612475168878,76.9657153669549,0.684777965998392,34.8092534525813,93.9427670703003,19.2230515925599,72.9494975193632,17.2845342576419,42.1248826596005,981.52759173536,122173,4.57480785386091,10
Delhi,284,26.1192950891385,128.882007040948,18.3029130084697,6.21444409830588,20.7930779968507,43.8141574220831,17.5029353554879,55.8018580068076,15.0583262643298,117.968898312173,1006.82550812969,23593,7.50789964401394,10
Vadodara,366,188.459097250078,80.1435200229129,66.4160054570767,1.05170961738294,28.6138444048914,48.7334908263364,24.2019399399144,61.8796862258133,15.4858215984905,1.24456489697912,980.628501137732,265209,5.42122317521248,10
Bhopal,361,208.758396447553,260.163430176054,32.4532431615978,1.84107439925412,30.9778788936976,86.19137692322,39.2790106154042,89.0104234703704,9.2879659535373,35.0299851745622,951.802704038286,372031,1.5889243677384,10
Vadodara,272,112.154759145797,28.8734931870371,75.8957949927696,8.92905124794408,38.2660510357614,60.0511250513275,11.3633271049545,62.684356167836,16.6095011022999,7.36108777019621,962.084024774324,165178,5.5728369381771,10
Ahmedabad,430,227.945587005286,255.71477960207,17.1617457017751,0.221899710004418,25.7514209011385,53.313394796769,36.3719522734292,83.4855990385494,18.8538425613648,298.499663993735,1042.26109652566,438575,2.22921370260332,10
Delhi,71,205.055818521886,172.782578215311,68.8426692800735,9.24606119713232,29.9690984507766,86.4513801466051,36.6489608084505,28.8392119212648,3.67918111802111,236.898031024821,989.478565896913,406113,3.513361241117,10
Bhopal,189,20.3529397592431,168.401542835273,7.08312174708575,7.07557028149169,20.5071467437384,91.0789123898297,28.0781119181761,82.4415959226202,5.31987467876546,57.6593881423171,1046.24172994956,292409,4.4540597815514,10
Mumbai,464,185.901223286011,291.237782552231,68.5799219434693,5.10139239060634,19.5934135753131,40.8351850190382,11.0522472251104,24.7845251979208,3.07480513516893,289.136831423623,950.083213978946,362835,8.19929163142083,10
Nashik,159,64.6960752417889,102.29416668387,29.3389736250873,0.768751062236061,31.3222746584031,77.4722624248844,41.1253248141775,22.8495217448201,12.8001808856597,28.0088390799368,988.104102808175,275705,5.71012659357005,10
Kolkata,492,143.651222072439,173.434326220465,76.9412283699346,5.1104010672877,43.4132410348941,84.7102673181511,30.146881752182,99.3193160514384,12.2221315604326,52.9913754715725,972.349026991727,203799,0.408953756928903,10
Lucknow,108,145.835402443215,57.5422164030695,63.2112928735094,2.72163348966292,12.4320560014249,95.8597082552897,15.3158414778904,76.3183197015799,2.91516168373816,113.932969659112,971.246396395347,364651,4.2390174197415,10
Delhi,214,22.6995175664945,263.057768847202,14.1695773189975,3.438541829069,47.7651362843947,65.7972616591361,15.718059778848,84.889053894976,1.51133883188675,85.1570375747454,1002.2651783722,423416,5.24184277803333,10
Vadodara,430,193.208178011883,230.050084856715,43.7439146464169,2.66908280717416,9.54733166609564,86.9370043959369,34.6412069836437,31.2429826350171,7.02124968710147,193.581451306628,989.427294445815,313068,0.905818768646339,10
Mumbai,56,129.911694067721,57.3113250801726,12.0089863976434,3.56877094987594,5.2311690132087,49.8274582449176,19.9472269907561,26.380531290297,3.07383172339707,120.294444369811,1037.94698523012,496350,1.08500668968878,10
Ahmedabad,276,247.805436525944,129.288396521094,21.9157163522938,6.45222448506186,6.4123489803147,58.4599981227988,27.1281529312685,37.449443547373,17.8443982366893,31.971560250857,965.357027083332,290471,9.83432556737299,10
Meerut,311,103.058931164148,67.7244230801546,13.5053433819892,0.354310629668266,24.6917021697654,23.0265777717214,38.1511021088771,84.2323219805704,8.89558905730598,186.727794532129,950.470893236979,278884,5.17559032282031,10
Chennai,122,111.294742005373,233.020855882944,19.0017164011532,3.87360134415558,31.7806223577535,79.3587381367184,35.4368203746098,21.2537527653928,13.0665282399879,19.2095773703204,1013.62561621247,144127,4.52150905376787,10
Rajkot,90,217.205322158289,107.619628182048,6.30253145974748,3.78527061369409,13.9640669906576,37.2344190343481,11.1232163414564,21.3746279897962,10.6174969784573,282.226994224536,988.910052698689,212025,3.426995662314,10
Ludhiana,188,123.188724996767,242.631989016027,51.601272782762,7.07225002287266,33.8595343002653,32.264387238862,23.4544708244775,41.0661552939362,15.5842041408936,122.758214537024,1035.30942468963,218503,7.26849646044926,10
Hyderabad,392,66.6292703407612,151.578840583091,20.4064303778101,2.30284029344691,30.920167516927,78.4121379253604,12.842432149939,20.6369829543841,10.7386202101325,180.598570920765,995.162595535472,342933,7.50798636882818,10
Varanasi,341,112.416685277675,228.076982069233,51.0775619687197,3.07849265164821,7.99100828355321,90.2262683473572,12.7690617207467,34.8758746796125,1.37723874226645,201.97655340264,1012.72533592696,350028,0.29668060282691,10
Chennai,454,232.192404323532,192.672463101135,53.5041940827099,1.90816819714829,29.1351111827778,76.5275310746574,24.6866841549922,66.367253290731,12.0825521969189,81.0357940129386,964.826973523235,462236,2.20622942371649,10
Patna,114,151.086506446832,127.819658108911,54.4605970339411,4.2023700007367,9.92791770246092,73.2218689650023,22.6378455944167,28.0927338413087,18.9142407143869,155.330115291974,950.394424299947,162794,0.0325386016376783,10
Pune,127,178.825228010956,123.325604425403,44.6244643484879,2.35034835462604,41.5599259342944,80.651974280085,38.3608726761214,43.8426033604437,1.49675074225028,22.8544623269556,975.819328670421,11471,3.1107181760859,10
Chennai,217,45.2491233427135,89.4940361473941,5.70883690078059,2.96235713485534,34.0300586778544,7.05202009892307,25.0576286486158,81.3384697607798,5.81325782836896,225.564825920945,961.644303839399,255326,2.509429684299,10
Ludhiana,402,144.142782773233,166.446914000492,49.8642228070752,8.14100339009588,12.2855618964232,42.7918011977957,31.1573906627496,27.697177921323,5.43158781132729,253.442760720382,980.541964594852,410776,1.68399503573695,10
Thane,134,32.4179177232503,209.688225506901,34.2224481494647,5.49027944027931,34.8296635888661,79.3110549377529,12.3993185880624,79.4494417321827,6.96710123541871,200.858544259095,994.644905744556,334352,3.91191024021138,10
Kolkata,411,173.723564540441,160.137838957199,59.5602315434119,0.510429825103782,9.93399407230138,82.7764431509744,18.9696335592299,33.8560868902583,16.590060536015,159.17843014781,1002.35782303014,4999,0.184248898905622,10
Bangalore,81,51.6935326366519,89.1741106749004,64.6339812637648,9.29603905882302,23.1293101349818,53.0947250091447,16.5080173401167,79.3721486739458,17.3879022925809,8.64676739055232,1016.25053380058,89458,6.55158641003986,10
Nashik,242,56.5040295675674,193.230749417712,51.639585920139,8.11659062666051,17.3307347169606,40.1662242037193,37.4327004078683,96.4858080933378,10.2030846456666,220.849551175387,1010.41209831334,41357,5.66248229996536,10
Thane,346,67.7272036398514,61.2833236967463,69.0315645204437,0.190578808875679,37.0112845611696,61.2915993121017,39.8675808493077,39.0116127825628,16.9584605876632,209.64252579435,1042.05469902131,185538,0.852187685962846,10
Surat,148,153.323484891297,190.0773329969,8.31685372342565,2.22597003544053,3.963720066904,19.8852032249337,39.148580114109,74.1195019124455,2.82877509369437,36.0317146968022,1043.45339951277,344081,3.76732721703477,10
Bangalore,171,158.822951946799,239.285675465953,8.72565382933014,9.1213241146929,19.2944143624,54.4400377128056,26.3391956335755,80.4066236148278,4.778205241232,298.12768171727,981.914962101159,289196,0.833979403236372,10
Bhopal,60,33.2296174567498,206.646974080464,69.6660200359356,4.50044356673973,21.1390552064528,95.0517970224302,21.3217302877153,84.8673103635825,8.35966607306192,197.781665385581,1007.48746639282,155088,6.81986648082009,10
Bhopal,393,23.8437043783607,42.4533181190937,11.7078264637884,5.8304982353609,37.3137558395229,39.0893258686394,32.6224681982131,60.4349357717181,3.24689933026264,45.787481259354,996.354337333522,249998,8.13053959056277,10
Chennai,271,159.728646351903,133.656132723488,8.59209074890689,1.52059753965916,8.43172031727286,10.2033349647776,28.178127122385,85.6669897994091,5.28241945261155,133.652712018676,962.302263198503,171295,6.41848083454353,10
Patna,480,174.700537374368,238.743273303777,71.6959947734281,5.56962442952225,25.4616754559078,58.631366445105,42.47560033616,77.3216412722382,11.5497185848274,4.42411244937292,1013.01104389961,451558,3.09921589010659,10
Chennai,463,223.812490048675,119.221604464022,73.8291938045266,7.32998940941182,24.458193856652,35.5947702896308,13.0471079114107,50.0272726982418,11.1402419855489,202.538672063508,996.891550250798,165704,4.05246246975882,10
Nagpur,342,48.804410672162,103.36363347821,20.0838461735425,8.53477902270775,6.1541397168784,70.564231214169,11.518851647347,59.7308671449137,1.66468265398182,247.548592714284,955.889178323106,265124,6.64790242119515,10
Agra,407,122.098276979212,134.830886314902,49.1921969133433,4.39937400037871,30.3248166786052,8.71111506613115,24.5848705243957,87.5134306420447,2.24162767786297,52.3525820841133,978.392256664142,23217,9.75180870150265,10
Vadodara,379,151.008060315176,280.379033563551,49.8079029379701,6.27575339022388,2.03673193706995,10.094869426071,15.0134331256487,94.9654618441427,18.2000267273297,165.95994015026,1034.48000974684,430211,1.29149349050011,10
Kolkata,264,94.3050734796286,152.266776858554,75.2332304696349,9.69916033772396,2.90332232546123,8.62088122506135,44.4794905484318,85.5512589389865,12.2284260510349,82.6068524621943,1041.92517898749,305237,5.09248511099756,10
Nagpur,346,22.7003031328339,69.0291276327487,27.7178663575342,0.794218039902196,33.4119595461173,64.3244737490534,41.7223245526365,59.4821351610734,17.8520542013269,257.993856697446,1004.16928930211,118480,5.32783859797877,10
Srinagar,277,248.74269883623,91.7416098374787,65.5823650630963,3.94496172160348,44.9222925925133,22.9351301781782,26.8819546978709,85.3820799535322,14.0623118208841,111.3884295686,1034.1760861712,206170,4.38587101789883,10
Vadodara,74,79.3713557766497,23.295247355874,58.1606251315337,9.81845830805847,44.1461691196773,39.6405749113318,43.6166225459757,87.1878819964574,14.0418655012768,157.130010485738,980.155019668874,242433,2.96800907761369,10
Lucknow,187,40.3024806471797,85.1694688901714,62.7681005576546,1.422978801836,46.8596386949797,27.2206000210788,10.3055173248521,60.8348231929183,5.74470570367599,123.744422295104,953.639290861903,431140,2.53097294280594,10
Thane,272,131.883937157046,176.385175163387,47.2391236828017,8.64849774007569,33.7023632435509,99.9779465961217,20.1433508992691,98.5166483861034,19.4307624479111,134.654764868035,987.025055851218,36332,5.94838283431181,10
Nagpur,165,208.964165561502,285.825288310829,20.5701185293315,6.64018206985904,25.455358240695,36.233550472056,34.722117219186,37.0220447645336,0.517809361349405,272.125449361817,1003.09653897498,182590,3.02244857441199,10
